"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_430360,hCoV-19/USA/NY-NYUMC333/2020,North America / USA / New York / Queens,2020-04-07,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Lawrence H. Lin, Raven Luther, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Raquel Ordonez Ciriza, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Andre M. Ribeiro-dos-Santos, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_430361,hCoV-19/USA/NY-NYUMC334/2020,North America / USA / New York / Brooklyn,2020-04-07,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Lawrence H. Lin, Raven Luther, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Raquel Ordonez Ciriza, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Andre M. Ribeiro-dos-Santos, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_430367,hCoV-19/USA/NY-NYUMC340/2020,North America / USA / New York / Brooklyn,2020-04-07,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Lawrence H. Lin, Raven Luther, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Raquel Ordonez Ciriza, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Andre M. Ribeiro-dos-Santos, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_430372,hCoV-19/USA/NY-NYUMC345/2020,North America / USA / New York / Brooklyn,2020-04-07,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Lawrence H. Lin, Raven Luther, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Raquel Ordonez Ciriza, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Andre M. Ribeiro-dos-Santos, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_430378,hCoV-19/USA/NY-NYUMC351/2020,North America / USA / New York / Brooklyn,2020-04-07,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Lawrence H. Lin, Raven Luther, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Raquel Ordonez Ciriza, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Andre M. Ribeiro-dos-Santos, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_430379,hCoV-19/USA/NY-NYUMC352/2020,North America / USA / New York / Brooklyn,2020-04-07,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Lawrence H. Lin, Raven Luther, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Raquel Ordonez Ciriza, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Andre M. Ribeiro-dos-Santos, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_430381,hCoV-19/USA/NY-NYUMC354/2020,North America / USA / New York / Brooklyn,2020-04-07,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Lawrence H. Lin, Raven Luther, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Raquel Ordonez Ciriza, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Andre M. Ribeiro-dos-Santos, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_435441,hCoV-19/USA/AK-PHL151/2020,North America / USA / Alaska / Anchorage,2020-04-07,Alaska State Virology Laboratory,Alaska State Virology Laboratory,"Jack Chen, Ph.D."
EPI_ISL_435442,hCoV-19/USA/AK-PHL153/2020,North America / USA / Alaska / Mat-Su,2020-04-07,Alaska State Virology Laboratory,Alaska State Virology Laboratory,"Jack Chen, Ph.D."
EPI_ISL_435498,hCoV-19/USA/NY-NYUMC431/2020,North America / USA / New York / Nassau County,2020-04-07,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Lawrence H. Lin, Raven Luther, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Raquel Ordonez Ciriza, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Andre M. Ribeiro-dos-Santos, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_436464,hCoV-19/USA/AK-PHL152/2020,North America / USA / Alaska / Anchorage,2020-04-07,Alaska State Virology Laboratory,Alaska State Virology Laboratory,Jack Chen
EPI_ISL_437076,hCoV-19/USA/CA-CZB-1076/2020,North America / USA / California,2020-04-07,County of Santa Clara Public Health,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_437077,hCoV-19/USA/CA-CZB-1077/2020,North America / USA / California,2020-04-07,County of Santa Clara Public Health,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_437084,hCoV-19/USA/CA-CZB-1084/2020,North America / USA / California,2020-04-07,County of Santa Clara Public Health,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_436578,hCoV-19/USA/WI-UW-284/2020,North America / USA / Wisconsin / Grafton,2020-04-07,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, et al. AIDS Vaccine Research Laboratories"
EPI_ISL_437056,hCoV-19/USA/CA-CZB-1056/2020,North America / USA / California,2020-04-07,County of Santa Clara Public Health,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_437057,hCoV-19/USA/CA-CZB-1057/2020,North America / USA / California,2020-04-07,County of Santa Clara Public Health,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_427458,hCoV-19/USA/WI-151/2020,North America / USA / Wisconsin,2020-04-08,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, AIDS Vaccine Research Laboratories"
EPI_ISL_430909,hCoV-19/USA/UN-UW-5605/2020,North America / USA,2020-04-08,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430910,hCoV-19/USA/UN-UW-5614/2020,North America / USA,2020-04-08,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430911,hCoV-19/USA/WA-UW-5617/2020,North America / USA / Washington,2020-04-08,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430912,hCoV-19/USA/WA-UW-5629/2020,North America / USA / Washington,2020-04-08,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_434601,hCoV-19/USA/VA-DCLS-0109/2020,North America / USA / Virginia,2020-04-08,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories
EPI_ISL_434602,hCoV-19/USA/VA-DCLS-0110/2020,North America / USA / Virginia,2020-04-08,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories
EPI_ISL_434603,hCoV-19/USA/VA-DCLS-0111/2020,North America / USA / Virginia,2020-04-08,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories
EPI_ISL_434604,hCoV-19/USA/VA-DCLS-0112/2020,North America / USA / Virginia,2020-04-08,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories
EPI_ISL_434609,hCoV-19/USA/WI-UW-263/2020,North America / USA / Wisconsin,2020-04-08,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, et al. AIDS Vaccine Research Laboratories"
EPI_ISL_434611,hCoV-19/USA/WI-UW-265/2020,North America / USA / Wisconsin,2020-04-08,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, et al. AIDS Vaccine Research Laboratories"
EPI_ISL_434613,hCoV-19/USA/WI-UW-267/2020,North America / USA / Wisconsin,2020-04-08,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, et al. AIDS Vaccine Research Laboratories"
EPI_ISL_437517,hCoV-19/USA/AK-PHL178/2020,North America / USA / Alaska / Mat-Su,2020-04-08,Alaska State Virology Laboratory,Alaska State Virology Laboratory,"Jack Chen, Ph.D."
EPI_ISL_437521,hCoV-19/USA/OR-OHSU012-CV12/2020,North America / USA / Oregon / Washington County,2020-04-08,OHSU Lab Services Molecular Microbiology Lab,Oregon SARS-CoV-2 Genome Sequencing Center,"Brendan L. O'Connell, Ruth V. Nichols, Alec J. Hirsch, Guang Fan, Daniel N. Streblow, William B. Messer, Andrew C. Adey, Benjamin N. Bimber, Brian J. O’Roak"
EPI_ISL_437535,hCoV-19/USA/OR-OHSU08-CV8/2020,North America / USA / Oregon / Washington County,2020-04-08,OHSU Lab Services Molecular Microbiology Lab,Oregon SARS-CoV-2 Genome Sequencing Center,"Brendan L. O'Connell, Ruth V. Nichols, Alec J. Hirsch, Guang Fan, Daniel N. Streblow, William B. Messer, Andrew C. Adey, Benjamin N. Bimber, Brian J. O’Roak"
EPI_ISL_427438,hCoV-19/USA/WI-131/2020,North America / USA / Wisconsin,2020-04-08,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, AIDS Vaccine Research Laboratories"
EPI_ISL_429003,hCoV-19/USA/CA-CZB0136/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429009,hCoV-19/USA/CA-CZB0122/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429011,hCoV-19/USA/CA-CZB0147/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429014,hCoV-19/USA/CA-CZB0142/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429027,hCoV-19/USA/CA-CZB0137/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429031,hCoV-19/USA/CA-CZB0139/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429043,hCoV-19/USA/CA-CZB0156/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429044,hCoV-19/USA/CA-CZB0158/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429046,hCoV-19/USA/CA-CZB0125/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429047,hCoV-19/USA/CA-CZB0154/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429053,hCoV-19/USA/CA-CZB0167/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429054,hCoV-19/USA/CA-CZB0141/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429061,hCoV-19/USA/CA-CZB0151/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_429062,hCoV-19/USA/CA-CZB0145/2020,North America / USA / California / San Francisco,2020-04-08,UCSF Clinical Microbiology Laboratory,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_434596,hCoV-19/USA/VA-DCLS-0104/2020,North America / USA / Virginia,2020-04-08,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories
EPI_ISL_435706,hCoV-19/USA/CT-Yale-109/2020,North America / USA / Connecticut,2020-04-08,Yale COVID-19 Biorepository,Grubaugh Lab - Yale School of Public Health,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Cole Jensen, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh"
EPI_ISL_436907,hCoV-19/USA/UT-01222/2020,North America / USA / Utah,2020-04-08,Utah Public Health Laboratory,Utah Public Health Laboratory,"Erin Young, Kelly Oakeson"
EPI_ISL_436942,hCoV-19/USA/LA-BIE-074/2020,North America / USA / LA,2020-04-08,Ochsner Health,"Bioinfoexperts, LLC","Amy Feehan, David J. Nolan, Rebecca Rose, Sissy Cross, David Moraga Amador, Tong Yang, Luke Caruso, Wayra Navia, Lydia Von Borstel, Xiao Hui Zhou, Julia-Garcia-Diaz, Susanna L. Lamers"
EPI_ISL_437367,hCoV-19/USA/MN-MDH-387/2020,North America / USA,2020-04-08,"Minnesota Department of Health, Public Health Laboratory","Minnesota Department of Health, Public Health Laboratory","Matt Plumb, Jacob Garfin, and Xiong Wang"
EPI_ISL_437368,hCoV-19/USA/MN-MDH-390/2020,North America / USA,2020-04-08,"Minnesota Department of Health, Public Health Laboratory","Minnesota Department of Health, Public Health Laboratory","Matt Plumb, Jacob Garfin, and Xiong Wang"
EPI_ISL_437370,hCoV-19/USA/MN-MDH-400/2020,North America / USA,2020-04-08,"Minnesota Department of Health, Public Health Laboratory","Minnesota Department of Health, Public Health Laboratory","Matt Plumb, Jacob Garfin, and Xiong Wang"
EPI_ISL_428398,hCoV-19/USA/CT-Yale-095/2020,North America / USA / Connecticut,2020-04-08,Yale COVID-19 Biorepository ,Grubaugh Lab - Yale School of Public Health ,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh "
EPI_ISL_429635,hCoV-19/USA/WA-UW-4897/2020,North America / USA / Washington,2020-04-08,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_429643,hCoV-19/USA/UN-UW-5044/2020,North America / USA,2020-04-08,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_429644,hCoV-19/USA/WA-UW-5065/2020,North America / USA / Washington,2020-04-08,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_429647,hCoV-19/USA/WA-UW-5095/2020,North America / USA / Washington,2020-04-08,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_429843,hCoV-19/USA/WI-GMF-00822/2020,North America / USA / Wisconsin / La Crosse County,2020-04-08,Gundersen Molecular Diagnostics Laboratory,Kabara Cancer Research Institute,"Craig S. Richmond, Paraic A. Kenny"
EPI_ISL_437421,hCoV-19/USA/VA-DCLS-0206/2020,North America / USA / Virginia,2020-04-08,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories
EPI_ISL_437422,hCoV-19/USA/VA-DCLS-0207/2020,North America / USA / Virginia,2020-04-08,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories
EPI_ISL_437423,hCoV-19/USA/VA-DCLS-0208/2020,North America / USA / Virginia,2020-04-08,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories
EPI_ISL_430325,hCoV-19/USA/NY-NYUMC298/2020,North America / USA / New York / Brooklyn,2020-04-08,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Lawrence H. Lin, Raven Luther, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Raquel Ordonez Ciriza, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Andre M. Ribeiro-dos-Santos, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_430359,hCoV-19/USA/NY-NYUMC332/2020,North America / USA / New York / Brooklyn,2020-04-08,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Lawrence H. Lin, Raven Luther, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Raquel Ordonez Ciriza, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Andre M. Ribeiro-dos-Santos, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
